Sections Found,,,,,,,,,,,,,,,,,,,
RIM-Recording Industry,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
,,,,,,,,T,06:00 pm-08:00 pm,,,,,,,Daniel Christopher Rowland (P),05/02-05/02,BRAGG 130,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
C,12376,RIM,4200,2,24M,3,Digital Audio Technology,MW,04:10 pm-05:35 pm,16,16,0,0,0,0,Kyle P Holland (P),01/17-05/04,AMG 120,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,12694,RIM,4200,3,24M,3,Digital Audio Technology,TR,01:00 pm-02:25 pm,16,16,0,0,0,0,Natasha Renai Saskia Branch (P),01/17-05/04,AMG 120,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,12761,RIM,4200,4,24M,3,Digital Audio Technology,TR,02:40 pm-04:05 pm,16,16,0,0,0,0,Natasha Renai Saskia Branch (P),01/17-05/04,AMG 120,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,17417,RIM,4200,5,24M,3,Digital Audio Technology,TR,02:40 pm-04:05 pm,12,12,0,0,0,0,Daudi E Fletcher (P),01/17-05/04,BRAGG 130,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,12963,RIM,4200,D01,24M,3,Digital Audio Technology,,TBA,16,14,2,0,0,0,Daniel Christopher Rowland (P),01/17-05/04,TBA TBA,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
C,10993,RIM,4290,1,24M,3,MIDI Sequencing and Virtual Instruments,TR,11:20 am-12:45 pm,12,12,0,0,0,0,Joseph Louis Akins (P),01/17-05/04,BRAGG 130,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,14137,RIM,4300,D01,24M,3,Advanced Pro Tools Techniques,,TBA,16,16,0,0,0,0,Daniel Christopher Rowland (P),01/17-05/04,TBA TBA,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,12375,RIM,4300,D02,24M,3,Advanced Pro Tools Techniques,,TBA,16,15,1,0,0,0,Daniel Christopher Rowland (P),01/17-05/04,TBA TBA,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
C,12504,RIM,4300,D03,24M,3,Advanced Pro Tools Techniques,,TBA,16,16,0,0,0,0,Daniel Christopher Rowland (P),01/17-05/04,TBA TBA,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
