Sections Found,,,,,,,,,,,,,,,,,,,
BIOL-Biology (MTSU & TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,11355,BIOL,2011,2,24M,0,Human Anatomy and Physiology I Lab,M,11:30 am-02:15 pm,24,24,0,0,0,0,"Matthew Klukowski (P), Donald James Evans",01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11356,BIOL,2011,3,24M,0,Human Anatomy and Physiology I Lab,M,12:40 pm-03:25 pm,24,23,1,0,0,0,Linda Marie Sircy (P),01/17-05/04,SCI 1040,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11357,BIOL,2011,4,24M,0,Human Anatomy and Physiology I Lab,M,02:40 pm-05:25 pm,24,24,0,0,0,0,"Matthew Klukowski (P), Mary Catherine Skolfield",01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11358,BIOL,2011,5,24M,0,Human Anatomy and Physiology I Lab,M,06:00 pm-08:45 pm,24,24,0,0,0,0,Jonathon Michael Ashley (P),01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11359,BIOL,2011,6,24M,0,Human Anatomy and Physiology I Lab,T,08:00 am-10:45 am,24,23,1,0,0,0,William H Butler (P),01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11360,BIOL,2011,7,24M,0,Human Anatomy and Physiology I Lab,T,11:20 am-02:05 pm,24,22,2,0,0,0,Penny Alison Carroll (P),01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11361,BIOL,2011,8,24M,0,Human Anatomy and Physiology I Lab,T,02:40 pm-05:25 pm,24,23,1,0,0,0,"Matthew Klukowski (P), Katharine Louise McCallie",01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11362,BIOL,2011,9,24M,0,Human Anatomy and Physiology I Lab,T,06:00 pm-08:45 pm,24,23,1,0,0,0,Hunter Douglas Morrow (P),01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11363,BIOL,2011,10,24M,0,Human Anatomy and Physiology I Lab,W,08:00 am-10:45 am,24,24,0,0,0,0,"Matthew Klukowski (P), Katherine Lacey Baud",01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11365,BIOL,2011,12,24M,0,Human Anatomy and Physiology I Lab,W,11:30 am-02:15 pm,24,23,1,0,0,0,"Matthew Klukowski (P), Donald James Evans",01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11366,BIOL,2011,13,24M,0,Human Anatomy and Physiology I Lab,W,02:40 pm-05:25 pm,24,24,0,0,0,0,"Matthew Klukowski (P), Mary Catherine Skolfield",01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11367,BIOL,2011,14,24M,0,Human Anatomy and Physiology I Lab,W,06:00 pm-08:45 pm,24,24,0,0,0,0,Spencer L McDaniel (P),01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11368,BIOL,2011,15,24M,0,Human Anatomy and Physiology I Lab,R,08:00 am-10:45 am,24,24,0,0,0,0,William H Butler (P),01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11369,BIOL,2011,16,24M,0,Human Anatomy and Physiology I Lab,R,11:20 am-02:05 pm,24,24,0,0,0,0,Penny Alison Carroll (P),01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11371,BIOL,2011,17,24M,0,Human Anatomy and Physiology I Lab,R,02:40 pm-05:25 pm,24,23,1,0,0,0,Hunter Douglas Morrow (P),01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
