Sections Found,,,,,,,,,,,,,,,,,,,
PHYS-Physics (MTSU & TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,13726,PHYS,2121,R50,61R,4,Calculus-Based Physics Laboratory II,,TBA,0,0,0,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Tutoring Courses and Credit from 4-Year College
NR,10295,PHYS,3110,1,24M,3,Modern Physics II,TR,09:40 am-11:05 am,30,18,12,0,0,0,Suman Neupane (P),01/17-05/04,WPS 310,Credit from 4-Year College and Upper-Division Work
NR,11852,PHYS,3111,1,24M,1,Modern Physics Laboratory,F,02:20 pm-03:45 pm,24,14,10,0,0,0,Eric W Klumpe (P),01/17-05/04,WPS 303,Credit from 4-Year College and Upper-Division Work
NR,10296,PHYS,3160,1,24M,3,Topics and Methods of Theoretical Physics II,MW,12:40 pm-02:05 pm,30,10,20,0,0,0,Eric W Klumpe (P),01/17-05/04,WPS 310,Credit from 4-Year College and Upper-Division Work
NR,16694,PHYS,3200,1,24M,2,Scientific Modeling and Problem Solving,TR,02:40 pm-04:05 pm,28,26,2,0,0,0,William M Robertson (P),01/17-05/04,WPS 202,Credit from 4-Year College and Upper-Division Work
NR,16912,PHYS,3350,1,24M,4,Concepts and Applications of Analog Electronics,M,12:20 pm-02:25 pm,20,13,7,0,0,0,Ronald H Henderson (P),01/17-05/04,WPS 312,Credit from 4-Year College and Upper-Division Work
,,,,,,,,TR,01:00 pm-02:25 pm,,,,,,,Ronald H Henderson (P),01/17-05/04,WPS 200,Credit from 4-Year College and Upper-Division Work
NR,16698,PHYS,3400,1,24M,3,Intermediate Physics,MW,02:20 pm-03:45 pm,24,10,14,0,0,0,Charles A Higgins (P),01/17-05/04,WPS 310,Credit from 4-Year College and Upper-Division Work
NR,10297,PHYS,3800,1,24M,1,Physics Seminar,F,11:30 am-01:30 pm,30,15,15,0,0,0,Ronald H Henderson (P),01/17-05/04,WPS 200,Credit from 4-Year College and Upper-Division Work
NR,10298,PHYS,3900,1,24M,1,Physics Practicum,F,01:50 pm-02:45 pm,24,8,16,0,0,0,Ronald H Henderson (P),01/17-05/04,WPS 200,Credit from 4-Year College and Upper-Division Work
NR,16699,PHYS,3930,1,24M,3,The Teaching of Physics,TR,11:20 am-12:45 pm,24,2,22,0,0,0,Brian W Frank (P),01/17-05/04,WPS 315,Credit from 4-Year College and Upper-Division Work
NR,16700,PHYS,3960,1,24M,1,Reasoning in Physics II: Electricity and Magnetism,F,02:20 pm-03:35 pm,24,5,19,0,0,0,Brian W Frank (P),01/17-05/04,WPS 314,Credit from 4-Year College and Upper-Division Work
NR,13292,PHYS,4850,1,24M,2,Physics Research,W,01:50 pm-02:45 pm,15,2,13,35,6,29,Ronald H Henderson (P),01/17-05/04,WPS 200,Credit from 4-Year College and Upper-Division Work
NR,10299,PHYS,4900,1,24M,2,Physics Senior Thesis,W,01:50 pm-02:45 pm,15,4,11,35,6,29,Ronald H Henderson (P),01/17-05/04,WPS 200,Credit from 4-Year College and Upper-Division Work
