Sections Found,,,,,,,,,,,,,,,,,,,
COMM-Comm Studies(MTSU & TN e),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,12642,COMM,2200,H01,24M,3,(HONORS) Fundamentals of Communication,MWF,11:30 am-12:25 pm,20,20,0,0,0,0,Andrew C Dix (P),01/17-05/04,BDA 314,University Honors and GE Current: Communication-Comm and Gen Ed - Communication Block and Credit from 4-Year College
C,14973,COMM,2200,H02,24M,3,(HONORS)Fundamentals of Communication,TR,01:00 pm-02:25 pm,20,20,0,0,0,0,Kaylene Ann Gebert (P),01/17-05/04,HONR 118,University Honors and GE Current: Communication-Comm and Gen Ed - Communication Block and Credit from 4-Year College
NR,14101,COMM,2200,H03,24M,3,(HONORS)Fundamentals of Communication,MWF,09:10 am-10:05 am,20,18,2,0,0,0,Kaylene Ann Gebert (P),01/17-05/04,HONR 218,University Honors and GE Current: Communication-Comm and Gen Ed - Communication Block and Credit from 4-Year College
NR,15734,COMM,2200,J01,M2W,3,Fundamentals of Communication,,TBA,25,9,16,0,0,0,Kelly Anne Lynch (P),01/17-05/04,M2W LOCATION,Dual Enrollment and Off Campus and GE Current: Communication-Comm and Gen Ed - Communication Block and Credit from 4-Year College
NR,15751,COMM,2200,J05,M2Q,3,Fundamentals of Communication,,TBA,25,12,13,0,0,0,Kelly Anne Lynch (P),01/17-05/04,M2Q LOCATION,Dual Enrollment and Off Campus and GE Current: Communication-Comm and Gen Ed - Communication Block and Credit from 4-Year College
NR,15761,COMM,2200,J06,M2J,3,Fundamentals of Communication,,TBA,25,17,8,0,0,0,Jeri L Burnett (P),01/17-05/04,M2J LOCATION,Dual Enrollment and Off Campus and GE Current: Communication-Comm and Gen Ed - Communication Block and Credit from 4-Year College
C,12071,COMM,2200,L01,24M,3,Fundamentals of Communication,MWF,10:20 am-11:15 am,20,20,0,0,0,0,Katie Green Gruber (P),01/17-05/04,COE 140,MT Engage and Raider Learning Community and GE Current: Communication-Comm and Gen Ed - Communication Block and Credit from 4-Year College
NR,11169,COMM,2300,1,24M,3,(EXL) Interpersonal Communication,TR,02:40 pm-04:05 pm,24,17,7,0,0,0,Linda Gail Seward (P),01/17-05/04,COE 246,Experiential Learning and Credit from 4-Year College
NR,13417,COMM,2300,2,24M,3,(EXL)Interpersonal Communication,MW,12:40 pm-02:05 pm,20,19,1,0,0,0,DeAnne M Priddis (P),01/17-05/04,BDA 314,Experiential Learning and Credit from 4-Year College
C,13420,COMM,2300,3,24M,3,(EXL)Interpersonal Communication,TR,01:00 pm-02:25 pm,20,20,0,0,0,0,Linda Gail Seward (P),01/17-05/04,COE 146,Experiential Learning and Credit from 4-Year College
C,14368,COMM,2300,D01,24M,3,(EXL)Interpersonal Communication,,TBA,25,25,0,0,0,0,Xiaowei Shi (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Distance Education Fee-UG and Credit from 4-Year College
C,14499,COMM,3003,R50,11R,3,Television and Culture,,TBA,0,14,-14,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College and Upper-Division Work
